contrast_id,evidence_label,title,url,baseline_geometry,variant_geometry,baseline_scores,variant_scores,expected_stage_delta,subset_size_delta,flipped
fascism_abstention_source:gpt41mini_vs_gpt41,E8,How Angela Davis Predicted The Modern Face Of Fascism in 1971,https://www.theroot.com/how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933?utm_source=rss&utm_medium=rss&utm_campaign=how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E12,Joe Scarborough: 'Massive' new GOP crisis 'could tear conservatism apart',https://www.alternet.org/scarborough-avlon-nazis/,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E23,The Left Would Rather See the Iranian People Lose Than Let President Trump Win,https://townhall.com/tipsheet/amy-curtis/2026/03/27/trump-derangement-syndrome-goes-global-n2673457,adjacent_subset,singleton,2|3,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E28,What’s behind the far-right push to turn Churchill into World War II’s villain: historian,https://www.alternet.org/right-wing-rewrite-history/,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E31,"Once Inspired by Orban, Hungary's Peter Magyar Now Leads the Charge to Unseat Him",https://www.usnews.com/news/world/articles/2026-03-25/once-inspired-by-orban-hungarys-peter-magyar-now-leads-the-charge-to-unseat-him,adjacent_subset,singleton,4|3,2,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,adjacent_subset,singleton,2|3,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E3,Anarchist Speaking Tour Will Explore How Anti-ICE Rioters Defeated 'Fascism' In Minnesota,https://dailycaller.com/2026/03/25/anarchist-leftist-speaking-tour-anti-ice-riots-minnesota-fascism-border-patrol/,adjacent_subset,singleton,3|2,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E7,Trump Labeled ‘Demented Narcissist’ By His Former White House Lawyer For Celebrating Mueller’s Death,https://www.huffpost.com/entry/ty-cobb-demented-narcissist-trump-over-robert-mueller-death-post_n_69bf091ce4b0284f9be0b723,adjacent_subset,singleton,3|2,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E20,'No Kings' aims for record turnout in Saturday's anti-Trump protests,https://www.npr.org/2026/03/28/nx-s1-5763702/no-kings-saturday-protests,adjacent_subset,singleton,3|2,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E19,EU Parliament Told Continent 'On Track For Civil War',https://www.breitbart.com/europe/2026/03/28/civil-war-europe-at-risk-conference/,adjacent_subset,singleton,3|2,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E30,New IOC policy bans trans women from women’s Olympic events,https://www.ms.now/news/new-ioc-policy-bans-transgender-women-from-womens-olympic-events,adjacent_subset,singleton,3|2,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E40,One year of No Kings protests against Trump. What have we learned?,https://www.freep.com/story/news/local/michigan/2026/03/23/no-kings-protest-detroit-michigan-trump/89287749007/,adjacent_subset,singleton,3|2,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E37,What The World Really Thinks Of Americans And Trump,https://www.buzzfeed.com/haein_jung/global-views-on-americans-and-trump-politics,adjacent_subset,singleton,3|2,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E7,Trump Labeled ‘Demented Narcissist’ By His Former White House Lawyer For Celebrating Mueller’s Death,https://www.huffpost.com/entry/ty-cobb-demented-narcissist-trump-over-robert-mueller-death-post_n_69bf091ce4b0284f9be0b723,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E12,Joe Scarborough: 'Massive' new GOP crisis 'could tear conservatism apart',https://www.alternet.org/scarborough-avlon-nazis/,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E15,Iran has been a sworn enemy of the US and Israel since 1979,https://www.jsonline.com/story/opinion/readers/2026/03/14/iran-war-ayatollah-trump-fascism-liberals/89108550007/,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E13,Professor flees to Australia as Trump chaos reverberates through universities,https://www.rawstory.com/trump-university-2676248348/,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E19,EU Parliament Told Continent 'On Track For Civil War',https://www.breitbart.com/europe/2026/03/28/civil-war-europe-at-risk-conference/,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E20,'No Kings' aims for record turnout in Saturday's anti-Trump protests,https://www.npr.org/2026/03/28/nx-s1-5763702/no-kings-saturday-protests,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E23,The Left Would Rather See the Iranian People Lose Than Let President Trump Win,https://townhall.com/tipsheet/amy-curtis/2026/03/27/trump-derangement-syndrome-goes-global-n2673457,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E37,What The World Really Thinks Of Americans And Trump,https://www.buzzfeed.com/haein_jung/global-views-on-americans-and-trump-politics,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E43,The Homicide Upending French Politics,https://www.theatlantic.com/ideas/2026/03/france-national-rally-deranque/686462/?utm_source=feed,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E46,Maine’s kids are a lot better than OK,https://www.centralmaine.com/2026/03/19/maine-kids-are-a-lot-better-than-ok-opinion/,singleton,adjacent_subset,2,3|4,1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E8,How Angela Davis Predicted The Modern Face Of Fascism in 1971,https://www.theroot.com/how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933?utm_source=rss&utm_medium=rss&utm_campaign=how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933,adjacent_subset,non_adjacent_subset,3|4,1|3,-1.5,0,True
fascism_abstention_source:gpt41mini_vs_gpt41,E11,Letter: Why I'm participating in the No Kings national mobilization,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-why-im-participating-in-the-no-kings-national-mobilization/article_6694a1d5-3129-4547-bbc7-d31760979e31.html,adjacent_subset,singleton,4|3,2,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E25,‘Break your silence’: Jane Fonda leads rally against Trump crackdown on arts and media,https://www.theguardian.com/us-news/2026/mar/27/jane-fonda-kennedy-center-rally-trump,adjacent_subset,singleton,4|3,2,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E11,Letter: Why I'm participating in the No Kings national mobilization,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-why-im-participating-in-the-no-kings-national-mobilization/article_6694a1d5-3129-4547-bbc7-d31760979e31.html,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E31,"Once Inspired by Orban, Hungary's Peter Magyar Now Leads the Charge to Unseat Him",https://www.usnews.com/news/world/articles/2026-03-25/once-inspired-by-orban-hungarys-peter-magyar-now-leads-the-charge-to-unseat-him,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E33,Hungary's Orban Faces Pivotal Battle Against Ally-Turned-Foe,https://www.usnews.com/news/world/articles/2026-03-25/hungarys-orban-faces-pivotal-battle-against-ally-turned-foe,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E37,What The World Really Thinks Of Americans And Trump,https://www.buzzfeed.com/haein_jung/global-views-on-americans-and-trump-politics,singleton,adjacent_subset,1,3|2,1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E11,Letter: Why I'm participating in the No Kings national mobilization,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-why-im-participating-in-the-no-kings-national-mobilization/article_6694a1d5-3129-4547-bbc7-d31760979e31.html,singleton,adjacent_subset,3,2|1,-1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E18,Young voters shake Italy’s political calm as referendum exposes tensions for Giorgia Meloni,https://www.theguardian.com/world/2026/mar/28/young-voters-italy-referendum-giorgia-meloni,non_adjacent_subset,adjacent_subset,2|4,2|1,-1.5,0,True
fascism_abstention_source:gpt41mini_vs_gpt41,E31,"Once Inspired by Orban, Hungary's Peter Magyar Now Leads the Charge to Unseat Him",https://www.usnews.com/news/world/articles/2026-03-25/once-inspired-by-orban-hungarys-peter-magyar-now-leads-the-charge-to-unseat-him,singleton,adjacent_subset,1,2|3,1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,non_adjacent_subset,adjacent_subset,2|4,2|1,-1.5,0,True
fascism_abstention_source:gpt41mini_vs_gpt41,E11,Letter: Why I'm participating in the No Kings national mobilization,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-why-im-participating-in-the-no-kings-national-mobilization/article_6694a1d5-3129-4547-bbc7-d31760979e31.html,adjacent_subset,singleton,4|3,2,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E18,Young voters shake Italy’s political calm as referendum exposes tensions for Giorgia Meloni,https://www.theguardian.com/world/2026/mar/28/young-voters-italy-referendum-giorgia-meloni,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E25,‘Break your silence’: Jane Fonda leads rally against Trump crackdown on arts and media,https://www.theguardian.com/us-news/2026/mar/27/jane-fonda-kennedy-center-rally-trump,adjacent_subset,broad_subset,4|3,1|2|3,-1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E43,The Homicide Upending French Politics,https://www.theatlantic.com/ideas/2026/03/france-national-rally-deranque/686462/?utm_source=feed,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,adjacent_subset,singleton,3|2,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E36,California auditor to look into fed-backed law- enforcement fusion centers,https://www.sacbee.com/news/politics-government/capitol-alert/article315172704.html,adjacent_subset,singleton,3|2,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E4,Letter: Fascism is not easy to excise once it sets in,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-fascism-is-not-easy-to-excise-once-it-sets-in/article_ad0da7b6-0471-46d3-9980-5eb4478b2376.html,singleton,adjacent_subset,1,3|2,1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E8,How Angela Davis Predicted The Modern Face Of Fascism in 1971,https://www.theroot.com/how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933?utm_source=rss&utm_medium=rss&utm_campaign=how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E4,Letter: Fascism is not easy to excise once it sets in,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-fascism-is-not-easy-to-excise-once-it-sets-in/article_ad0da7b6-0471-46d3-9980-5eb4478b2376.html,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E15,Iran has been a sworn enemy of the US and Israel since 1979,https://www.jsonline.com/story/opinion/readers/2026/03/14/iran-war-ayatollah-trump-fascism-liberals/89108550007/,singleton,adjacent_subset,1,3|2,1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E28,What’s behind the far-right push to turn Churchill into World War II’s villain: historian,https://www.alternet.org/right-wing-rewrite-history/,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E32,Marvel Says the Real World Parallels in 'Daredevil: Born Again' Are Coincidental,https://gizmodo.com/marvel-says-the-real-world-parallels-in-daredevil-born-again-are-coincidental-2000738105,adjacent_subset,singleton,2|3,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E36,California auditor to look into fed-backed law- enforcement fusion centers,https://www.sacbee.com/news/politics-government/capitol-alert/article315172704.html,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E43,The Homicide Upending French Politics,https://www.theatlantic.com/ideas/2026/03/france-national-rally-deranque/686462/?utm_source=feed,adjacent_subset,singleton,1|2,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E25,‘Break your silence’: Jane Fonda leads rally against Trump crackdown on arts and media,https://www.theguardian.com/us-news/2026/mar/27/jane-fonda-kennedy-center-rally-trump,adjacent_subset,singleton,4|3,2,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E30,New IOC policy bans trans women from women’s Olympic events,https://www.ms.now/news/new-ioc-policy-bans-transgender-women-from-womens-olympic-events,adjacent_subset,singleton,2|3,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,adjacent_subset,singleton,2|3,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E8,How Angela Davis Predicted The Modern Face Of Fascism in 1971,https://www.theroot.com/how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933?utm_source=rss&utm_medium=rss&utm_campaign=how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933,adjacent_subset,singleton,2|3,4,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E7,Trump Labeled ‘Demented Narcissist’ By His Former White House Lawyer For Celebrating Mueller’s Death,https://www.huffpost.com/entry/ty-cobb-demented-narcissist-trump-over-robert-mueller-death-post_n_69bf091ce4b0284f9be0b723,singleton,adjacent_subset,1,3|2,1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E19,EU Parliament Told Continent 'On Track For Civil War',https://www.breitbart.com/europe/2026/03/28/civil-war-europe-at-risk-conference/,singleton,adjacent_subset,1,3|2,1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E28,What’s behind the far-right push to turn Churchill into World War II’s villain: historian,https://www.alternet.org/right-wing-rewrite-history/,singleton,adjacent_subset,1,3|2,1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,adjacent_subset,singleton,2|3,1,-1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E4,Letter: Fascism is not easy to excise once it sets in,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-fascism-is-not-easy-to-excise-once-it-sets-in/article_ad0da7b6-0471-46d3-9980-5eb4478b2376.html,singleton,adjacent_subset,2,3|4,1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E18,Young voters shake Italy’s political calm as referendum exposes tensions for Giorgia Meloni,https://www.theguardian.com/world/2026/mar/28/young-voters-italy-referendum-giorgia-meloni,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E31,"Once Inspired by Orban, Hungary's Peter Magyar Now Leads the Charge to Unseat Him",https://www.usnews.com/news/world/articles/2026-03-25/once-inspired-by-orban-hungarys-peter-magyar-now-leads-the-charge-to-unseat-him,singleton,adjacent_subset,1,3|2,1.5,1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E43,The Homicide Upending French Politics,https://www.theatlantic.com/ideas/2026/03/france-national-rally-deranque/686462/?utm_source=feed,adjacent_subset,singleton,2|1,3,1.5,-1,True
fascism_abstention_source:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,adjacent_subset,singleton,2|1,3,1.5,-1,True
