contrast_id,family_slug,contrast_kind,baseline_tag,variant_tag,endpoint,n_samples,mean_delta,median_delta,std_delta,effect_size_dz,positive_share,ci_low,ci_high,sign_flip_pvalue
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_subset_size,30,-0.8194444444444445,-0.75,0.789988643079206,-1.037286360536053,0.1,-1.088888888888889,-0.5611111111111111,0.0001999600079984003
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mid_scale_mass,30,0.0375,0.0,0.07973555430728285,0.4703046254056685,0.43333333333333335,0.01319444444444445,0.06944444444444448,0.0027994401119776045
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,singleton_rate,30,0.3055555555555555,0.25,0.3741742718253633,0.8166129490008499,0.7,0.1722222222222222,0.4334027777777774,0.0001999600079984003
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,stage_entropy,30,-0.2633115224026412,-0.2140520966791164,0.23139076462352426,-1.1379517364534943,0.1,-0.34902447948041576,-0.18545826589700995,0.0001999600079984003
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,tbm_conflict,30,0.19153165285755908,0.21640492181027762,0.40611618077930056,0.4716178815875472,0.6333333333333333,0.050765767442240206,0.3386060774311825,0.016596680663867228
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,tbm_expected_stage,30,1.038322103505036,1.231975600148031,1.7141127159875178,0.6057490232821989,0.6666666666666666,0.3928878249719224,1.630794199096069,0.001999600079984003
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,abstain_rate,30,-0.058333333333333334,0.0,0.21458995916564375,-0.27183626652496523,0.06666666666666667,-0.14166666666666666,0.008333333333333333,0.26374725054989
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,closed_world_conflict,30,-0.31901208333333325,-0.6433,0.6739804463109584,-0.47332542817740547,0.3,-0.5521022499999999,-0.058438416666666736,0.014997000599880024
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,closed_world_expected_stage,30,-0.6912221904410216,-1.0,1.9860977860286557,-0.34803029100755895,0.36666666666666664,-1.339388698245534,0.02551778094565634,0.0691861627674465
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mean_expected_stage,30,2.1468981481481477,2.21875,0.6764046415095231,3.1739849439189896,1.0,1.9093900462962963,2.3810277777777773,0.0001999600079984003
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mean_score_expert_agreement_prob,30,0.005833333333333331,-5.551115123125783e-17,0.06277811684036876,0.09291985212245603,0.4,-0.014583333333333334,0.02875000000000001,0.6362727454509098
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mean_subset_size,30,0.7944444444444445,0.75,0.7892759829533151,1.006548357738937,0.8666666666666667,0.5332638888888889,1.064027777777777,0.0001999600079984003
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mid_scale_mass,30,0.15324074074074073,0.125,0.2435642824200254,0.6291593300058579,0.6333333333333333,0.07453125,0.2449247685185184,0.0007998400319936012
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,singleton_rate,30,-0.3055555555555555,-0.25,0.3811490324397497,-0.8016695033952536,0.1,-0.4305555555555555,-0.1722222222222222,0.0001999600079984003
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,stage_entropy,30,-0.04053740140491991,-0.04533855780256568,0.2482211843735436,-0.16331161059934315,0.4,-0.12292167331110442,0.045850176326082105,0.3823235352929414
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,tbm_conflict,30,-0.23010327906353334,-0.2704017344,0.6414016605531697,-0.3587506756142217,0.23333333333333334,-0.44271560353835837,0.0034355719629215685,0.0609878024395121
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,tbm_expected_stage,30,0.09891392740524338,0.04561981121445924,2.3012543583726552,0.0429826138277,0.5,-0.7008115922130909,0.884662044820187,0.8184363127374525
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,abstain_rate,30,-0.06666666666666667,0.0,0.18491998891101682,-0.3605162809021503,0.16666666666666666,-0.1252083333333333,0.0,0.09918016396720655
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,closed_world_conflict,30,0.34078793199999996,0.45450599999999997,0.320500235456949,1.0633000987163894,0.7666666666666667,0.2255726517333333,0.45003800839999986,0.0001999600079984003
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,closed_world_expected_stage,30,-1.270818353288508,-1.5789615941836006,1.0738235465143788,-1.183451748114085,0.13333333333333333,-1.6112678954241026,-0.8886275684985208,0.0001999600079984003
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_expected_stage,30,2.7134259259259257,2.75,0.5343595866098984,5.0779025845508485,1.0,2.5300231481481483,2.9106481481481477,0.0001999600079984003
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_score_expert_agreement_prob,30,0.02966666666666667,0.03125,0.08456973589816308,0.3507953093573638,0.6666666666666666,-0.000583333333333314,0.05783333333333333,0.0617876424715057
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_subset_size,30,0.26666666666666666,0.25,0.48512351786550906,0.5496881862993802,0.6666666666666666,0.11104166666666669,0.438958333333333,0.005398920215956809
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mid_scale_mass,30,0.1324074074074074,0.0,0.2071239910432235,0.6392663966183235,0.4,0.06527777777777777,0.20604166666666654,0.0013997200559888023
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,singleton_rate,30,-0.20277777777777778,-0.16666666666666663,0.3869787517143756,-0.5240023564070144,0.3,-0.33888888888888885,-0.0722222222222222,0.008398320335932814
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,stage_entropy,30,-0.08253792421876278,-0.08253719085524808,0.3399464062218412,-0.24279687241317807,0.4,-0.19780773328324758,0.043393702412369395,0.2001599680063987
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,tbm_conflict,30,0.20207351255311495,0.15390153019229114,0.4393254330853243,0.45996315563608386,0.6,0.04412528397065023,0.3510046682003265,0.01839632073585283
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,tbm_expected_stage,30,0.6263190603544116,0.6164946769237059,0.5739022638429953,1.0913340124508661,0.9,0.41943666404529295,0.8300715938210107,0.0001999600079984003
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,abstain_rate,30,0.008333333333333333,0.0,0.0799604787436865,0.10421815207042284,0.06666666666666667,-0.016666666666666666,0.041666666666666664,1.0
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,closed_world_conflict,30,0.012813333333333359,0.025000000000000022,0.43308652012146426,0.02958608208295125,0.5,-0.14241745833333327,0.16071054166666654,0.8760247950409918
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,closed_world_expected_stage,30,-2.3535320244660527,-3.235571319018405,1.8541609484789725,-1.269324556962938,0.13333333333333333,-2.998337409123169,-1.6715375389453393,0.0001999600079984003
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mean_expected_stage,30,0.8205092592592591,0.8250000000000002,0.5709191123444859,1.437172519745973,0.9333333333333333,0.6227129629629629,1.0191377314814813,0.0001999600079984003
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mean_score_expert_agreement_prob,30,0.0012500000000000067,-0.006250000000000033,0.06754229198729161,0.018506923043642046,0.3333333333333333,-0.02041666666666669,0.027093749999999972,0.9236152769446111
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mean_subset_size,30,0.2833333333333333,0.25,0.8178445645724902,0.3464390980961516,0.5333333333333333,-0.019444444444444434,0.5722222222222222,0.07438512297540492
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mid_scale_mass,30,0.0016666666666666607,0.0,0.08919472649050769,0.018685708586639718,0.36666666666666664,-0.030972222222222238,0.03152777777777776,0.9288142371525695
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,singleton_rate,30,-0.002777777777777777,0.0,0.29400404424634297,-0.009448093766527598,0.26666666666666666,-0.10277777777777777,0.1,1.0
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,stage_entropy,30,0.0006072707186559426,-0.007875609379472959,0.1826243615825651,0.003325244854484507,0.5,-0.06648495977914386,0.06362794554406738,0.9860027994401119
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,tbm_conflict,30,0.2527006105614667,0.32920354399999996,0.48945211828433277,0.5162928121493342,0.6333333333333333,0.07798894571267331,0.42683094826655327,0.008998200359928014
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,tbm_expected_stage,30,-1.7603397936078342,-1.889626885904259,2.0386282398496256,-0.8634923029113348,0.2,-2.4641473536263847,-1.058210528071281,0.0001999600079984003
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,abstain_rate,30,0.008333333333333333,0.0,0.15373697496459454,0.0542051340300698,0.2,-0.05,0.058333333333333334,1.0
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,closed_world_conflict,30,0.5454537706666667,0.62250616,0.22927488775769622,2.3790384372278774,0.9333333333333333,0.46035303893333335,0.6241415597333334,0.0001999600079984003
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,closed_world_expected_stage,30,-3.1617650556867702,-3.476073906727472,0.9188187229864403,-3.441119533796691,0.0,-3.4599228355143006,-2.814161504121706,0.0001999600079984003
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_expected_stage,30,1.1175925925925925,1.1458333333333335,0.5777042454927905,1.9345410758393664,0.9666666666666667,0.9064699074074074,1.3139004629629631,0.0001999600079984003
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_score_expert_agreement_prob,30,0.0009166666666666804,-0.0025000000000000022,0.08836026210656142,0.010374195875077773,0.5,-0.030666666666666658,0.03017083333333334,0.9550089982003599
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_subset_size,30,0.019444444444444448,0.0,0.4998483167112093,0.038900690058097376,0.4,-0.1583333333333333,0.188958333333333,0.8414317136572685
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mid_scale_mass,30,0.004166666666666655,0.0,0.05173012417466672,0.0805462336142459,0.13333333333333333,-0.012500000000000011,0.024999999999999984,0.9398120375924816
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,singleton_rate,30,0.02499999999999999,0.0,0.4410400021822331,0.056684200699033765,0.43333333333333335,-0.13055555555555554,0.17222222222222217,0.7830433913217356
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,stage_entropy,30,-0.015589266938828238,-0.06069907920720996,0.23422187720945906,-0.06655768933525849,0.4666666666666667,-0.09688819469470726,0.0691722930576909,0.7178564287142571
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,tbm_conflict,30,0.5225658899811357,0.5854476219761995,0.3719319318250061,1.4050041022748294,0.8,0.3846165668903893,0.6486725539044925,0.0001999600079984003
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,tbm_expected_stage,30,-0.7896859740642881,-0.7912546158104832,0.4785204203185556,-1.6502659876846775,0.0,-0.9643068696810277,-0.6286163519049806,0.0001999600079984003
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,abstain_rate,30,0.09166666666666666,0.0,0.36838026954290826,0.248837069315379,0.3,-0.03354166666666666,0.225,0.23215356928614278
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,closed_world_conflict,4,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,closed_world_expected_stage,4,0.029890987499999966,0.007349999999999968,0.05006603395667192,0.5970312632685901,1.0,0.0018760874999999566,0.08044687499999997,0.1241751649670066
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,mean_expected_stage,4,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,mean_score_expert_agreement_prob,30,-0.07099999999999998,-0.06750000000000006,0.07775292432686574,-0.9131489344570871,0.03333333333333333,-0.0994208333333333,-0.044164583333333333,0.0001999600079984003
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,mean_subset_size,4,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,mid_scale_mass,30,-0.058333333333333334,0.0,0.22440854574257832,-0.2599425665377654,0.0,-0.15833333333333333,0.0,0.4989002199560088
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,singleton_rate,4,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,stage_entropy,30,-0.01352130207431888,0.0,0.07405922152945843,-0.1825741858350554,0.0,-0.04056390622295664,0.0,1.0
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,tbm_conflict,30,-0.05039479533333335,-2.2049999999995684e-05,0.33118235293341336,-0.15216630622666538,0.03333333333333333,-0.18361509576666668,0.0664091386083333,0.2553489302139572
